,Class
19618,0
185192,0
45271,0
173791,0
246698,0
37979,0
38159,0
144837,0
269277,0
245475,0
161950,0
46597,0
181560,0
138422,0
204416,0
207867,0
163472,0
168707,0
146909,0
221058,0
108910,0
139225,0
226153,0
157613,0
72631,0
52417,0
45315,0
262991,0
54878,0
83062,0
76813,0
278979,0
256370,0
274955,0
254,0
218167,0
189948,0
194982,0
115486,0
127952,0
177735,0
114771,0
212745,0
164389,0
51171,0
254148,0
54820,0
158501,0
120663,0
189197,0
41062,0
90720,0
247550,0
37563,0
35683,0
143052,0
284798,0
246638,0
253407,0
135617,0
26629,0
275580,0
205328,0
272907,0
268533,0
55312,0
159802,0
36274,0
278194,0
240199,0
80785,0
73245,0
103236,0
34774,0
191681,0
55539,0
51708,0
1643,0
222521,0
5178,0
87911,0
25488,0
261788,0
130357,0
129208,0
217146,0
264939,0
164242,0
247476,0
183544,0
108107,0
175992,0
115851,0
228893,0
104804,0
180698,0
217714,0
255575,0
109810,0
4250,0
23571,0
79018,0
231883,0
80035,0
271970,0
71631,0
269658,0
130284,0
33127,0
239458,0
183,0
216697,0
266993,0
191536,0
202061,0
51695,0
268579,0
193244,0
1183,0
136110,0
186887,0
55537,0
146617,0
56502,0
8709,0
188715,0
196830,0
143504,0
92382,0
118127,0
78075,0
212722,0
150980,0
178797,0
242413,0
88726,0
41913,0
3112,0
120703,0
237318,0
268597,0
75369,0
194060,0
162281,0
265433,0
126915,0
174989,0
158773,0
166743,0
119422,0
251460,0
202752,0
39551,0
98870,0
183906,0
144505,0
237988,0
55148,0
19513,0
263507,0
195396,0
69167,0
13306,0
41497,0
104994,0
266961,0
68167,0
32599,0
234619,0
176855,0
238,0
125448,0
58729,0
220207,0
48006,0
284629,0
273547,0
120134,0
219125,0
199239,0
226749,0
2863,0
263422,0
267527,0
233085,0
28692,0
201973,0
79102,0
54354,0
170006,0
238556,0
277580,0
28167,0
216182,0
282559,0
193943,0
262744,0
235763,0
220862,0
138802,0
243716,0
28912,0
129678,0
275511,0
38663,0
229205,0
113023,0
248174,0
168085,0
59239,0
89708,0
264292,0
55738,0
260540,0
53847,0
139998,0
14973,0
186340,0
210881,0
211081,0
279836,0
195086,0
276727,0
127662,0
149059,0
215984,1
175032,0
279372,0
34113,0
66969,0
185986,0
160491,0
37943,0
144031,0
210960,0
145987,0
213657,0
255599,0
80447,0
179972,0
222042,0
85238,0
90001,0
43255,0
46120,0
123024,0
219575,0
62101,0
89855,0
271676,0
76371,0
192991,0
205266,0
247480,0
124006,0
78431,0
227404,0
1744,0
193951,0
124919,0
16121,0
186191,0
146864,0
50798,0
73173,0
27761,0
234468,0
89095,0
159909,0
15028,0
20682,0
130608,0
371,0
263266,0
176288,0
58459,0
270428,0
253527,0
12509,0
208225,0
110251,0
34771,0
166615,0
105430,0
244555,0
244394,0
133013,0
10308,0
96562,0
261418,0
174846,0
58179,0
172067,0
283723,0
34081,0
239549,0
31594,0
149086,0
237794,0
270524,0
122323,0
39552,0
174203,0
242105,0
9865,0
31372,0
60876,0
237829,0
118195,0
54853,0
210214,0
251049,0
118477,0
165161,0
229222,0
68360,0
129557,0
236941,0
250412,0
6240,0
101709,0
39511,0
202218,0
282121,0
29122,0
91372,0
253792,0
101508,0
223469,0
229589,0
236630,0
14046,0
89387,0
233762,0
28637,0
158601,0
207915,0
281926,0
231445,0
55959,0
260511,0
126582,0
257302,0
262242,0
96661,0
114498,0
158467,0
132072,0
20899,0
160352,0
30886,0
144993,0
248508,0
213908,0
142563,0
175732,0
131803,0
180727,0
199529,0
282418,0
103673,0
112278,0
267209,0
108582,0
227654,0
66006,0
255914,0
57139,0
237150,0
273289,0
184710,0
238275,0
64584,0
63735,0
11402,0
156099,0
127829,0
212581,0
125479,0
83104,0
167843,0
16103,0
75636,0
203569,0
70465,0
69560,0
230549,0
252191,0
248481,0
62322,0
14147,0
99259,0
103537,0
146581,0
181352,0
172789,0
259860,0
72517,0
164785,0
203971,0
282704,0
12720,0
10692,0
268996,0
244554,0
276009,0
218291,0
18838,0
98988,0
162957,0
184302,0
115928,0
37333,0
86243,0
40506,0
1522,0
63199,0
271429,0
47432,0
150358,0
223670,0
147324,0
151740,0
233235,0
182309,0
282462,0
184380,0
66095,0
249239,1
225496,0
112167,0
188232,0
113794,0
3749,0
284692,0
128943,0
3065,0
63726,0
150480,0
217473,0
25249,0
259692,0
252165,0
207943,0
267863,0
207333,0
279182,0
30484,0
20819,0
120997,0
51061,0
88886,0
171886,0
65870,0
263371,0
275350,0
65085,0
93345,0
23917,0
187941,0
246398,0
14351,0
61435,0
279548,0
269967,0
145023,0
117941,0
56166,0
140392,0
87338,0
107519,0
215927,0
45627,0
30275,0
46146,0
122704,0
260531,0
261618,0
282324,0
130442,0
104344,0
270876,0
213508,0
138821,0
188289,0
61099,0
215936,0
237139,0
180071,0
226483,0
259333,0
190956,0
90998,0
142197,0
23121,0
240038,0
60463,0
282283,0
117676,0
171677,0
109845,0
127446,0
191470,0
102247,0
107538,0
99201,0
283747,0
215474,0
210170,0
72972,0
67455,0
174845,0
138738,0
28330,0
160376,0
257330,0
46424,0
264904,0
118911,0
261147,0
162453,0
84737,0
161007,0
274806,0
176571,0
19233,0
235192,0
249172,0
169454,0
147530,0
255550,0
205707,0
96927,0
116149,0
109053,0
251372,0
74853,0
174978,0
7689,0
197537,0
163973,0
251954,0
154388,0
95100,0
46611,0
80596,0
108150,0
104557,0
223432,0
194631,0
119000,0
85746,0
183905,0
124317,0
142946,0
129358,0
189975,0
232681,0
100493,0
125775,0
234884,0
129489,0
232935,0
35987,0
58975,0
220452,0
36577,0
116183,0
187229,0
53891,0
169883,0
41727,0
46205,0
271093,0
228747,0
16981,0
202418,0
41664,0
259730,0
92894,0
101607,0
165316,0
247973,0
258817,0
159623,0
88237,0
104991,0
240472,0
255806,0
254105,0
104229,0
273366,0
2847,0
7733,0
219585,0
205625,0
34458,0
48849,0
89663,0
126302,0
56408,0
120626,0
99129,0
96662,0
179528,0
114460,0
276902,0
52122,0
283732,0
250034,0
16664,0
28933,0
200953,0
161028,0
257235,0
254638,0
164549,0
233660,0
87102,0
106915,0
140418,0
27359,0
5858,0
129507,0
225727,0
65238,0
271012,0
56234,0
108743,0
153740,0
150129,0
88943,0
33414,0
155711,0
8198,0
87458,0
29700,0
110802,0
235783,0
9057,0
45859,0
10371,0
283242,0
45898,0
144409,0
170862,0
244352,0
105246,0
88036,0
19716,0
232282,0
266598,0
176799,0
213719,0
280753,0
118662,0
112739,0
33656,0
279892,0
118418,0
46786,0
46516,0
241593,0
42397,0
260126,0
148236,0
69482,0
221369,0
110518,0
79240,0
38878,0
193676,0
9030,0
125694,0
6881,0
58960,0
153272,0
110207,0
256837,0
122563,0
106870,0
207567,0
175427,0
269337,0
49963,0
237865,0
258105,0
47406,0
232627,0
81916,0
164975,0
71453,0
68497,0
256192,0
148794,0
217453,0
137321,0
26829,0
148690,0
232257,0
38943,0
256249,0
273154,0
96903,0
59779,0
268189,0
88347,0
209429,0
203406,0
187475,0
215014,0
24213,0
178761,0
104360,0
142639,0
22212,0
48552,0
247500,0
4012,0
65321,0
258272,0
250834,0
104756,0
67332,0
242668,0
1828,0
51819,0
63526,0
200997,0
141470,0
17707,0
33140,0
123377,0
198507,0
158819,0
9166,0
243150,0
165499,0
75870,0
200959,0
60466,0
74859,0
159571,0
79716,0
263908,0
197131,0
138715,0
185241,0
26740,0
5297,0
198899,0
35980,0
99683,0
102068,0
41199,0
19768,0
46731,0
135663,0
264827,0
117446,0
169880,0
278607,0
116474,0
41417,0
140678,0
271955,0
182405,0
98431,0
269403,0
226259,0
89143,0
177712,0
214162,0
53855,0
163028,0
35553,0
219762,0
58127,0
252116,0
252005,0
54974,0
241756,0
257367,0
283783,0
92596,0
153428,0
64281,0
3745,0
21279,0
60156,0
41781,0
241376,0
179013,0
242213,0
255924,0
244607,0
253493,0
113965,0
169498,0
224180,0
135390,0
112812,0
264044,0
252912,0
4964,0
87337,0
197724,0
271382,0
113608,0
248388,0
141177,0
143548,0
62930,0
138779,0
168965,0
23511,0
141669,0
213238,0
163131,0
268576,0
226813,0
265007,0
278664,0
153455,0
95314,0
12233,0
33453,0
257610,0
243792,0
23695,0
211780,0
253356,0
9419,0
50675,0
17918,0
282670,0
192251,0
136744,0
281942,0
162635,0
250698,0
224266,0
264287,0
204579,0
231792,0
36952,0
250731,0
196869,0
88792,0
228186,0
71972,0
276974,0
252120,0
104342,0
224654,0
284421,0
205339,0
73433,0
185296,0
27105,0
239588,0
54308,0
232706,0
282709,0
28201,0
110763,0
187605,0
217032,0
138069,0
91876,0
171239,0
254875,0
55723,0
174041,0
184965,0
25417,0
107411,0
272712,0
70515,0
12257,0
67814,0
147974,0
270038,0
207176,0
241150,0
173870,0
84421,0
64126,0
133263,0
167349,0
229069,0
233121,0
62762,0
1847,0
57960,0
34757,0
32490,0
115772,0
127244,0
63188,0
210491,0
274220,0
188526,0
111035,0
12640,0
83614,0
151812,0
279717,0
29380,0
110126,0
73846,0
264760,0
178341,0
39738,0
134870,0
184389,0
106760,0
131898,0
269221,0
160577,0
143417,0
210540,0
746,0
268870,0
252510,0
232870,0
248496,0
30676,0
160125,0
40897,0
251779,0
255858,0
67212,0
99797,0
1582,0
65899,0
119706,0
85418,0
49267,0
201933,0
121200,0
212099,0
173967,0
253789,0
184805,0
248210,0
114735,0
18712,0
156931,0
190686,0
109940,0
253980,0
251654,0
27286,0
125724,0
154461,0
223244,0
74094,0
38873,0
68967,0
93337,0
22614,0
233734,0
34126,0
246563,0
202414,0
107257,0
76941,0
225914,0
47123,0
208591,0
67675,0
203097,0
122186,0
511,0
157758,0
170031,0
83115,0
197282,0
102183,0
255022,0
254826,0
188145,0
276899,0
141863,0
19101,0
71832,0
49977,0
117635,0
198919,0
182238,0
150379,0
62488,0
151443,0
31235,0
223662,0
159354,0
261744,0
261913,0
244670,0
156421,0
172374,0
180525,0
59333,0
121061,0
20367,0
83368,0
98530,0
276196,0
276303,0
43075,0
137254,0
224710,0
151972,0
243062,0
24957,0
27693,0
7195,0
139218,0
83336,0
16295,0
206672,0
175456,0
3462,0
58386,0
152910,0
57070,0
200890,0
100721,0
220315,0
172486,0
159231,0
156101,0
48223,0
183124,0
95190,0
280430,0
108355,0
227106,0
33289,0
90653,0
51314,0
266418,0
59424,0
217521,0
186728,0
249582,0
140028,0
158668,0
24712,0
107574,0
112306,0
459,0
98105,0
184115,0
1836,0
80434,0
229967,0
11759,0
117664,0
208677,0
152012,0
240572,0
214638,0
57411,0
230109,0
164815,0
129478,0
231542,0
283789,0
224896,0
246802,0
182105,0
3710,0
195697,0
139954,0
10122,0
43132,0
198829,0
169018,0
106286,0
88659,0
240742,0
217646,0
88180,0
71633,0
212483,0
63463,0
209653,0
139665,0
15669,0
264975,0
20081,0
225820,0
262223,0
171458,0
246572,0
16404,0
235931,0
230434,0
135129,0
251086,0
18579,0
270952,0
46457,0
157264,0
140044,0
98601,0
70616,0
260822,0
260564,0
176308,0
25857,0
198127,0
49013,0
56583,0
276907,0
261604,0
107132,0
44479,0
168865,0
171060,0
236082,0
282680,0
230296,0
3311,0
64561,0
238899,0
254049,0
229497,0
151547,0
58756,0
238606,0
42156,0
156333,0
263465,0
192559,0
167881,0
177989,0
258351,0
226565,0
122167,0
162891,0
152688,0
159857,0
259098,0
187171,0
48600,0
217660,0
191151,0
143710,0
186931,0
244277,0
110301,0
134231,0
271876,0
133531,0
13688,0
71320,0
152113,0
40099,0
208608,0
172900,0
245775,0
20006,0
117654,0
238170,0
38160,0
277937,0
52941,0
70726,0
208241,0
127020,0
194447,0
236193,0
24271,0
203512,0
106650,0
178396,0
45565,0
9784,0
152373,0
236387,0
137288,0
186259,0
71700,0
216846,0
125950,0
9061,0
217338,0
203461,0
191884,0
121858,0
202187,0
49090,0
14928,0
148081,0
232426,0
27367,0
133328,0
155137,0
17081,0
124577,0
18133,0
245231,0
258701,0
166525,0
83466,0
16393,0
26,0
92953,0
41485,0
142484,0
25501,0
278771,0
88580,0
153765,0
154949,0
86560,0
200183,0
80228,0
118628,0
217793,0
274630,0
277426,0
126797,0
275462,0
281226,0
122027,0
101197,0
144397,0
212090,0
147430,0
157483,0
199306,0
14826,0
21941,0
176034,0
23492,0
142250,0
100602,0
277868,0
244804,0
71988,0
124671,0
54997,0
270156,0
51223,0
147553,0
212919,0
242325,0
78768,0
239839,0
262868,0
66708,0
122504,0
195016,0
126679,0
33887,0
67941,0
998,0
17826,0
147812,0
97162,0
185756,0
220622,0
201363,0
208945,0
275395,0
112271,0
278241,0
17819,0
219591,0
77397,0
265071,0
74845,0
21448,0
198779,0
85299,0
54193,0
232566,0
109413,0
158305,0
97477,0
114422,0
222746,0
132436,0
255868,0
263698,0
276740,0
90724,0
77771,0
247308,0
137581,0
89275,0
39611,0
179803,0
136228,0
216545,0
189880,0
254805,0
108678,0
28348,0
74025,0
278794,0
168850,0
132615,0
8655,0
194465,0
30922,0
22275,0
28043,0
436,0
77910,0
102635,0
175349,0
77614,0
90635,0
249646,0
17847,0
118,0
57992,0
53959,0
198417,0
186604,0
202393,0
249080,0
236772,0
4485,0
210758,0
1407,0
111983,0
219155,0
278532,0
99102,0
242023,0
166019,0
245281,0
127728,0
73894,0
188321,0
71960,0
228741,0
162683,0
45208,0
131852,0
190525,0
100738,0
182202,0
229732,0
150917,0
147726,0
116777,0
4600,0
154356,0
141849,0
189476,0
22816,0
23647,0
199735,0
79009,0
283829,0
271704,0
28945,0
161811,0
229784,0
60008,0
132840,0
61588,0
13027,0
1126,0
101970,0
69130,0
263043,0
17587,0
164168,0
226867,0
121290,0
146790,1
217263,0
108239,0
226751,0
170554,0
81391,0
164321,0
203393,0
164365,0
126645,0
203726,0
53824,0
62304,0
225916,0
225802,0
151644,0
48897,0
181369,0
34605,0
1943,0
27259,0
197334,0
108252,0
225620,0
2264,0
137572,0
191381,0
82795,0
135709,0
249357,0
109115,0
250859,0
110195,0
272882,0
22033,0
75235,0
232671,0
139366,0
116781,0
179789,0
179704,0
210978,0
203589,0
166143,0
119561,0
204168,0
39929,0
238173,0
39969,0
46396,0
12029,0
186888,0
167138,0
99285,0
43060,0
190126,0
175598,0
139517,0
138869,0
13566,0
222857,0
137160,0
15267,0
158157,0
110092,0
241011,0
119011,0
147512,0
97235,0
153209,0
145769,0
57632,0
25305,0
111996,0
215401,0
49543,0
282389,0
87625,0
224888,0
112608,0
167034,0
52872,0
167395,0
111084,0
23914,0
189735,0
198081,0
100947,0
140665,0
190784,0
64341,0
270231,0
269965,0
73727,0
174239,0
10182,0
129820,0
8968,0
99362,0
256148,0
25694,0
211802,0
24086,0
56240,0
210465,0
187632,0
140155,0
188926,0
117748,0
122701,0
214262,0
70711,0
121552,0
81031,0
33989,0
51070,0
94166,0
249584,0
135505,0
159298,0
195595,0
9558,0
117115,0
35870,0
71965,0
63450,0
277226,0
200444,0
211456,0
56490,0
95996,0
115408,0
219405,0
175483,0
101987,0
135042,0
243793,0
57218,0
276451,0
259129,0
85115,0
165585,0
56159,0
240080,0
121012,0
277134,0
97542,0
209317,0
77103,0
69172,0
271410,0
191507,0
173683,0
145743,0
225004,0
114955,0
51647,0
23688,0
251458,0
89626,0
143974,0
101110,0
125504,0
189615,0
31069,0
175416,0
40067,0
47932,0
262527,0
129331,0
218296,0
99215,0
13110,0
12840,0
264032,0
265091,0
168309,0
193308,0
237666,0
188460,0
111081,0
44920,0
145905,0
140494,0
20788,0
65051,0
24859,0
205901,0
71619,0
94646,0
190814,0
72424,0
194448,0
66671,0
164155,0
160986,0
1253,0
124832,0
220973,0
61023,0
146141,0
192833,0
207794,0
226184,0
145141,0
19823,0
17436,0
70700,0
224134,0
230462,0
71282,0
204282,0
135338,0
218846,0
192483,0
254183,0
47440,0
48001,0
17123,0
11518,0
184149,0
10571,0
174577,0
127985,0
96865,0
200460,0
150198,0
22600,0
138856,0
125261,0
177891,0
249173,0
280472,0
261268,0
214319,0
73975,0
64256,0
178232,0
54753,0
31701,0
249221,0
11835,0
255883,0
35909,0
75697,0
113993,0
267744,0
93432,0
20562,0
2388,0
211391,0
242984,0
25983,0
204672,0
23817,0
81194,0
66380,0
111610,0
49519,0
165182,0
125727,0
56239,0
28870,0
174554,0
138196,0
262817,0
15663,0
112819,0
35359,0
88064,0
254994,0
257929,0
145411,0
225286,0
189925,0
166104,0
21759,0
218579,0
157103,0
249103,0
62234,0
262136,0
172041,0
92196,0
29807,0
228172,0
595,0
15712,0
35698,0
137185,0
211823,0
169154,0
233108,0
44335,0
227646,0
270958,0
98913,0
161465,0
209165,0
135962,0
102924,0
11129,0
212057,0
126386,0
54774,0
210202,0
137822,0
168238,0
193483,0
264401,0
28403,0
19736,0
284122,0
106902,0
257890,0
61073,0
169679,0
145452,0
99323,0
43017,0
183944,0
223030,0
104212,0
255361,0
217953,0
242856,0
280786,0
46997,0
171545,0
17579,0
68693,0
65230,0
190356,0
45937,0
272613,0
194581,0
123823,0
117721,0
72389,0
17392,0
30430,0
120922,0
134074,0
14028,0
177681,0
47386,0
255587,0
43601,0
184564,0
17273,0
109349,0
104102,0
256103,0
57144,0
121991,0
101840,0
276006,0
17656,0
121842,0
31170,0
121126,0
51284,0
35844,0
189451,0
148146,0
58167,0
31686,0
18206,0
138039,0
136092,0
195797,0
281897,0
221455,0
26702,0
24454,0
131304,0
280635,0
274184,0
42228,0
61510,0
118450,0
37390,0
121412,0
232052,0
147690,0
199789,0
235664,0
42032,0
240380,0
24803,0
210825,0
23520,0
33694,0
152329,0
24181,0
13984,0
185851,0
215295,0
255154,0
212760,0
165141,0
20766,0
240444,0
41588,0
179620,0
267948,0
12351,0
29667,0
233427,0
40337,0
263614,0
82499,0
137795,0
275658,0
69316,0
120845,0
243515,0
182913,0
250297,0
111794,0
65390,0
174308,0
161438,0
142964,0
174723,0
28913,0
43778,0
80933,0
169914,0
38837,0
23071,0
254941,0
122172,0
103016,0
233880,0
64066,0
209910,0
19599,0
64342,0
56522,0
16881,0
114328,0
186568,0
50215,0
271594,0
20073,0
12558,0
229449,0
185705,0
254593,0
87748,0
189252,0
113029,0
244347,0
176306,0
267731,0
249628,0
144252,0
13213,0
245558,0
89469,0
259670,0
77099,1
60045,0
167089,0
26314,0
213856,0
184599,0
157544,0
140819,0
74440,0
164656,0
191237,0
98891,0
1541,0
68011,0
248676,0
55699,0
68950,0
88723,0
177994,0
239544,0
138293,0
121084,0
282427,0
228384,0
51100,0
137768,0
111926,0
196533,0
244986,0
157125,0
226132,0
123727,0
98230,0
159737,0
170080,0
188633,0
159240,0
140149,0
196543,0
13996,0
267674,0
108503,0
72956,0
228074,0
195112,0
240503,0
175287,0
221618,0
267420,0
264977,0
250547,0
31161,0
84789,0
212705,0
233634,0
229835,0
26366,0
112850,0
151260,0
143229,0
196377,0
188780,0
54750,0
100390,0
22330,0
271601,0
205497,0
5756,0
183248,0
80673,0
52250,0
175463,0
88483,0
71250,0
260040,0
184205,0
125486,0
192647,0
187970,0
61825,0
90277,0
108823,0
238062,0
69223,0
153051,0
68033,0
267678,0
94866,0
210347,0
134387,0
166626,0
146387,0
244512,0
92444,0
82571,0
119102,0
95393,0
144696,0
89358,0
137579,0
230303,0
181771,0
204632,0
18558,0
187234,0
68278,0
190273,0
131509,0
122983,0
112664,0
84785,0
250717,0
54761,0
183732,0
173415,0
165485,0
270549,0
220524,0
91515,0
54916,0
236043,0
83458,0
180373,0
72268,0
3419,0
215095,0
239985,0
173235,0
210973,0
148210,0
120625,0
155991,0
206287,0
126112,0
158628,0
58843,0
38015,0
211758,0
150127,0
212924,0
186187,0
260100,0
258197,0
216941,0
84091,0
220636,0
170892,0
229593,0
236568,0
81157,0
123310,0
41170,0
106050,0
210183,0
121175,0
284728,0
93261,0
137186,0
104476,0
129968,0
125891,0
220816,0
213006,0
112112,0
247551,0
171838,0
5028,0
248591,0
257833,0
157941,0
60498,0
42728,0
206979,0
155018,0
124107,0
204400,0
239597,0
243819,0
29083,0
8693,0
74093,0
270215,0
46310,0
227048,0
52542,0
103140,0
207278,0
12033,0
111775,0
211553,0
32789,0
150112,0
232818,0
135218,0
28171,0
24149,0
26039,0
184254,0
261584,0
181933,0
172948,0
41851,0
253111,0
241492,0
124529,0
217091,0
110736,0
5300,0
6085,0
54834,0
46181,0
236566,0
276239,0
6525,0
81154,0
70457,0
208955,0
40368,0
208492,0
190307,0
56392,0
71024,0
58924,0
105110,0
36291,0
71919,0
17735,0
270218,0
83619,0
164339,0
57747,0
157173,0
176167,0
111764,0
243994,0
21927,0
99620,0
220322,0
102575,0
260296,0
5201,0
216423,0
7104,0
247063,0
252151,0
18377,0
72094,0
947,0
233566,0
114510,0
173064,0
170015,0
240568,0
148429,0
52574,0
107570,0
212643,0
169592,0
170622,0
249439,0
207479,0
206277,0
32674,0
202880,0
180550,0
214914,0
199037,0
274399,0
136704,0
128917,0
97530,0
74221,0
121127,0
153340,0
185809,0
124618,0
91795,0
23701,0
52509,0
59170,0
179897,0
39167,0
132924,0
127049,0
92624,0
150896,0
120153,0
221440,0
94139,0
8921,0
138283,0
140340,0
206762,0
180800,0
32321,0
143356,0
84107,0
90340,0
142822,0
116319,0
178212,0
31791,0
129018,0
28486,0
277831,0
254670,0
48356,0
50787,0
246934,0
141642,0
193633,0
159934,0
269774,0
179066,0
57105,0
17884,0
201709,0
223413,0
65791,0
283985,0
158035,0
127593,0
144288,0
23389,0
179539,0
37715,0
157881,0
224739,0
35606,0
172718,0
203985,0
55779,0
102530,0
181797,0
169591,0
56491,0
136044,0
79243,0
221089,0
44322,0
172126,0
249318,0
182677,0
62749,0
131134,0
113292,0
107126,0
139040,0
224166,0
200443,0
233419,0
262061,0
188497,0
220768,0
70234,0
158595,0
231142,0
164501,0
47145,0
98463,0
267241,0
108105,0
250085,0
148267,0
276658,0
216477,0
66043,0
265395,0
230412,0
168128,0
213378,0
159755,0
135181,0
33536,0
132025,0
71111,0
171906,0
208702,0
21819,0
213272,0
158258,0
281060,0
78176,0
82397,0
40521,0
220807,0
33956,0
174061,0
234861,0
149089,0
49616,0
255660,0
9200,0
159303,0
101713,0
183243,0
32377,0
175911,0
195036,0
150352,0
30449,0
177447,0
236888,0
276374,0
226449,0
28049,0
181005,0
125271,0
4422,0
164284,0
78379,0
75114,0
62179,0
59955,0
282398,0
271892,0
13166,0
204218,0
163080,0
112139,0
114874,0
13262,0
103179,0
134295,0
275328,0
215425,0
104231,0
85709,0
16046,0
65137,0
198041,0
66507,0
44098,0
120166,0
255857,0
279093,0
243336,0
85503,0
197826,0
35443,0
15527,0
69606,0
185683,0
15025,0
105625,0
19581,0
90043,0
214004,0
145087,0
138287,0
40420,0
96557,0
208919,0
152445,0
149255,0
205200,0
144657,0
265203,0
131395,0
115366,0
15810,1
68230,0
199704,0
24161,0
137876,0
99331,0
282395,0
125581,0
130360,0
188042,0
148776,0
137526,0
193161,0
152830,0
38953,0
195606,0
23264,0
60546,0
105903,0
257690,0
142729,0
61015,0
105491,0
279696,0
200845,0
85379,0
151977,0
122224,0
95309,0
42885,0
225181,0
166725,0
148628,0
190518,0
201517,0
195897,0
246927,0
208575,0
191864,0
123753,0
124074,0
177439,0
96684,0
212949,0
5142,0
174498,0
180974,0
40166,0
146034,0
8599,0
262827,0
162072,0
63080,0
79154,0
136685,0
86521,0
102761,0
265377,0
46794,0
104093,0
250817,0
217187,0
104206,0
141997,0
254524,0
120099,0
197180,0
64011,0
99935,0
45408,0
140168,0
143616,0
147994,0
9489,0
18914,0
99817,0
241081,0
123277,0
95107,0
178454,0
192601,0
224184,0
240765,0
240772,0
111808,0
48083,0
1726,0
227484,0
78557,0
34211,0
281000,0
109641,0
91932,0
103437,0
260389,0
125888,0
213228,0
15983,0
277176,0
170871,0
121579,0
277621,0
219961,0
125459,0
128018,0
153227,0
26203,0
143824,0
96973,0
84492,0
245336,0
198951,0
14032,0
127518,0
256208,0
3414,0
260286,0
247886,0
1110,0
122498,0
